method,category,image_id,real_image,generated_image,psnr,ssim,lpips
classical_heuristic,airplane,10,real_4.png,heuristic_10.png,9.57645224698581,0.05450836,0.4873489439487457
classical_heuristic,airplane,11,real_5.png,heuristic_11.png,9.498825280579409,0.019453062,0.5107095241546631
classical_heuristic,airplane,12,real_6.png,heuristic_12.png,11.00314720489196,0.0071719983,0.28189486265182495
classical_heuristic,airplane,13,real_7.png,heuristic_13.png,11.000989993225623,0.03390665,0.4191708266735077
classical_heuristic,airplane,14,real_8.png,heuristic_14.png,8.798555361264917,0.01925777,0.4569459557533264
classical_heuristic,airplane,15,real_9.png,heuristic_15.png,6.447206334659429,-0.0039716,0.5283635854721069
classical_static_cfg,automobile,0,real_0.png,static_cfg_0.png,8.396835345960048,0.012865952,0.37752342224121094
classical_static_cfg,automobile,1,real_1.png,static_cfg_1.png,8.082295437425707,-0.01027964,0.3531392812728882
classical_static_cfg,automobile,2,real_10.png,static_cfg_2.png,9.144712525994088,0.010860416,0.400081992149353
classical_static_cfg,automobile,3,real_11.png,static_cfg_3.png,9.720990668086367,0.017435392,0.3234126567840576
classical_static_cfg,automobile,4,real_12.png,static_cfg_4.png,8.26239844567531,0.021206453,0.5029543042182922
classical_static_cfg,automobile,5,real_13.png,static_cfg_5.png,10.642380591369886,0.043563128,0.3015230596065521
classical_static_cfg,automobile,6,real_14.png,static_cfg_6.png,8.797883962669285,-0.0032085131,0.47621050477027893
classical_static_cfg,automobile,7,real_15.png,static_cfg_7.png,9.428004704065463,0.01342009,0.385699599981308
classical_static_cfg,automobile,8,real_2.png,static_cfg_8.png,8.4639556567259,0.028737642,0.3986052870750427
classical_static_cfg,automobile,9,real_3.png,static_cfg_9.png,9.590384584004402,0.012119693,0.35648518800735474
classical_static_cfg,automobile,10,real_4.png,static_cfg_10.png,9.562963979992743,0.012230292,0.3384281396865845
classical_static_cfg,automobile,11,real_5.png,static_cfg_11.png,9.338802764763827,0.01537516,0.4542562961578369
classical_static_cfg,automobile,12,real_6.png,static_cfg_12.png,9.295031981794361,0.043641478,0.2977592647075653
classical_static_cfg,automobile,13,real_7.png,static_cfg_13.png,9.104487383139373,-0.029585568,0.3983452320098877
classical_static_cfg,automobile,14,real_8.png,static_cfg_14.png,7.4077843707038316,0.022721916,0.42368051409721375
classical_static_cfg,automobile,15,real_9.png,static_cfg_15.png,8.830676789632589,0.026025003,0.3516421914100647
classical_heuristic,automobile,0,real_0.png,heuristic_0.png,8.462626444235477,0.0072623645,0.4361552894115448
classical_heuristic,automobile,1,real_1.png,heuristic_1.png,8.395122102565193,0.0064268545,0.37006229162216187
classical_heuristic,automobile,2,real_10.png,heuristic_2.png,9.163457872628069,-0.004617914,0.43129462003707886
classical_heuristic,automobile,3,real_11.png,heuristic_3.png,9.844033283426995,0.008032144,0.3038576543331146
classical_heuristic,automobile,4,real_12.png,heuristic_4.png,8.420713395270475,0.033404306,0.47167688608169556
classical_heuristic,automobile,5,real_13.png,heuristic_5.png,10.807841218040917,0.03031315,0.3820227384567261
classical_heuristic,automobile,6,real_14.png,heuristic_6.png,8.975547113470455,0.02768544,0.4126642346382141
classical_heuristic,automobile,7,real_15.png,heuristic_7.png,9.427673821245317,0.020176355,0.46112966537475586
classical_heuristic,automobile,8,real_2.png,heuristic_8.png,8.38994295072167,0.015521154,0.35709473490715027
classical_heuristic,automobile,9,real_3.png,heuristic_9.png,9.689055722184843,0.023054736,0.32994377613067627
classical_heuristic,automobile,10,real_4.png,heuristic_10.png,9.586146369290539,0.0030814232,0.40160951018333435
classical_heuristic,automobile,11,real_5.png,heuristic_11.png,9.118865094594808,0.0031838808,0.3994293510913849
classical_heuristic,automobile,12,real_6.png,heuristic_12.png,9.098315671504382,0.0175632,0.29813623428344727
classical_heuristic,automobile,13,real_7.png,heuristic_13.png,9.290791581326689,0.010565817,0.39514589309692383
classical_heuristic,automobile,14,real_8.png,heuristic_14.png,7.501377564712188,0.025889257,0.42456507682800293
classical_heuristic,automobile,15,real_9.png,heuristic_15.png,8.726584674164009,-0.010769166,0.41236117482185364
classical_static_cfg,bird,0,real_0.png,static_cfg_0.png,11.750056466618604,0.015440405,0.35378485918045044
classical_static_cfg,bird,1,real_1.png,static_cfg_1.png,8.864850877379684,0.006546857,0.3188474178314209
classical_static_cfg,bird,2,real_10.png,static_cfg_2.png,9.141554367141783,0.004495243,0.4475119113922119
classical_static_cfg,bird,3,real_11.png,static_cfg_3.png,9.068576551484147,0.0018368504,0.3775479793548584
classical_static_cfg,bird,4,real_12.png,static_cfg_4.png,9.936916599948235,0.03871584,0.29834693670272827
classical_static_cfg,bird,5,real_13.png,static_cfg_5.png,8.244837391204152,-0.0016449761,0.5315145254135132
classical_static_cfg,bird,6,real_14.png,static_cfg_6.png,5.902888360442319,-0.0030756926,0.5750609040260315
classical_static_cfg,bird,7,real_15.png,static_cfg_7.png,9.900924881100826,-0.020011853,0.5160188674926758
classical_static_cfg,bird,8,real_2.png,static_cfg_8.png,11.675259373788794,0.021281838,0.3389280438423157
classical_static_cfg,bird,9,real_3.png,static_cfg_9.png,9.38970399767048,0.01714329,0.6029984951019287
classical_static_cfg,bird,10,real_4.png,static_cfg_10.png,9.276388486843693,0.008164778,0.498785138130188
classical_static_cfg,bird,11,real_5.png,static_cfg_11.png,8.777118296183744,0.012319501,0.4562494456768036
classical_static_cfg,bird,12,real_6.png,static_cfg_12.png,10.445400863884114,0.0030688401,0.43743860721588135
classical_static_cfg,bird,13,real_7.png,static_cfg_13.png,9.226065541646488,0.018943055,0.43296879529953003
classical_static_cfg,bird,14,real_8.png,static_cfg_14.png,8.466213315906579,0.02191071,0.43165701627731323
classical_static_cfg,bird,15,real_9.png,static_cfg_15.png,11.760726858085949,0.00855953,0.45182693004608154
classical_heuristic,bird,0,real_0.png,heuristic_0.png,11.917321206319736,0.030607378,0.3722759485244751
classical_heuristic,bird,1,real_1.png,heuristic_1.png,9.175134590208208,0.022206426,0.36332157254219055
classical_heuristic,bird,2,real_10.png,heuristic_2.png,9.379710399680292,0.04524222,0.4309197664260864
classical_heuristic,bird,3,real_11.png,heuristic_3.png,9.199571106047552,0.010081201,0.41925203800201416
classical_heuristic,bird,4,real_12.png,heuristic_4.png,9.99649085411804,-0.001295935,0.25960302352905273
classical_heuristic,bird,5,real_13.png,heuristic_5.png,8.483973092764487,0.012916942,0.5761403441429138
classical_heuristic,bird,6,real_14.png,heuristic_6.png,6.014846430026163,0.010604371,0.5633301138877869
classical_heuristic,bird,7,real_15.png,heuristic_7.png,10.137290618661929,0.010884154,0.4319961667060852
classical_heuristic,bird,8,real_2.png,heuristic_8.png,11.739884501183543,0.01198371,0.3045474886894226
classical_heuristic,bird,9,real_3.png,heuristic_9.png,9.359882939128743,0.009678424,0.48328885436058044
classical_heuristic,bird,10,real_4.png,heuristic_10.png,9.338440121875617,0.024971591,0.5337300896644592
classical_heuristic,bird,11,real_5.png,heuristic_11.png,8.755959715549515,-0.0023004124,0.49617213010787964
classical_heuristic,bird,12,real_6.png,heuristic_12.png,10.475778256470909,0.0002640596,0.46417391300201416
classical_heuristic,bird,13,real_7.png,heuristic_13.png,9.362852845426774,0.020358227,0.47723233699798584
classical_heuristic,bird,14,real_8.png,heuristic_14.png,8.636453492420296,0.043104228,0.46404194831848145
classical_heuristic,bird,15,real_9.png,heuristic_15.png,11.98055994781475,0.0144503815,0.3637118339538574
classical_static_cfg,cat,0,real_0.png,static_cfg_0.png,9.420394305281617,0.01296408,0.36559319496154785
classical_static_cfg,cat,1,real_1.png,static_cfg_1.png,10.088007153226545,0.028057719,0.4031960964202881
classical_static_cfg,cat,2,real_10.png,static_cfg_2.png,10.077253321773041,0.023643782,0.39573925733566284
classical_static_cfg,cat,3,real_11.png,static_cfg_3.png,8.903757859639404,0.025908843,0.5176756381988525
classical_static_cfg,cat,4,real_12.png,static_cfg_4.png,9.509456541101935,0.023766315,0.31614452600479126
classical_static_cfg,cat,5,real_13.png,static_cfg_5.png,10.588707180548663,-0.013620126,0.36942121386528015
classical_static_cfg,cat,6,real_14.png,static_cfg_6.png,10.112426794041953,0.006213028,0.37848329544067383
classical_static_cfg,cat,7,real_15.png,static_cfg_7.png,11.256702309471095,-0.0027836675,0.28690028190612793
classical_static_cfg,cat,8,real_2.png,static_cfg_8.png,9.5814087619552,0.00059063855,0.39352065324783325
classical_static_cfg,cat,9,real_3.png,static_cfg_9.png,9.147161184819671,0.00057452946,0.3314608931541443
classical_static_cfg,cat,10,real_4.png,static_cfg_10.png,10.66525140875806,0.018725129,0.32432591915130615
classical_static_cfg,cat,11,real_5.png,static_cfg_11.png,8.196872054752557,0.0014533848,0.4731612205505371
classical_static_cfg,cat,12,real_6.png,static_cfg_12.png,9.358977380976564,0.0030497331,0.39182019233703613
classical_static_cfg,cat,13,real_7.png,static_cfg_13.png,10.42250941830783,0.01618755,0.3855898976325989
classical_static_cfg,cat,14,real_8.png,static_cfg_14.png,9.804807379225824,0.033019055,0.37367913126945496
classical_static_cfg,cat,15,real_9.png,static_cfg_15.png,9.625938999581539,0.011765766,0.49900785088539124
classical_heuristic,cat,0,real_0.png,heuristic_0.png,9.560209994287836,0.0056347824,0.3837603032588959
classical_heuristic,cat,1,real_1.png,heuristic_1.png,10.139844948668157,0.017348677,0.4016944169998169
classical_heuristic,cat,2,real_10.png,heuristic_2.png,10.257155910152402,0.0117391,0.38986295461654663
classical_heuristic,cat,3,real_11.png,heuristic_3.png,9.142147719617194,0.025036627,0.5652582049369812
classical_heuristic,cat,4,real_12.png,heuristic_4.png,9.703268208207955,0.028628016,0.33283939957618713
classical_heuristic,cat,5,real_13.png,heuristic_5.png,10.981686994581416,0.023913736,0.3588274121284485
classical_heuristic,cat,6,real_14.png,heuristic_6.png,10.453927117533118,0.014208365,0.33507591485977173
classical_heuristic,cat,7,real_15.png,heuristic_7.png,11.591054490055917,0.004353467,0.2571689784526825
classical_heuristic,cat,8,real_2.png,heuristic_8.png,9.843725074408407,0.031269107,0.4267350435256958
classical_heuristic,cat,9,real_3.png,heuristic_9.png,9.176038704849038,-0.00298776,0.42050695419311523
classical_heuristic,cat,10,real_4.png,heuristic_10.png,10.550332814452377,0.017492961,0.3331744074821472
classical_heuristic,cat,11,real_5.png,heuristic_11.png,8.31997967034692,0.017901132,0.4702724814414978
classical_heuristic,cat,12,real_6.png,heuristic_12.png,9.314173426397982,0.011885737,0.4097348749637604
classical_heuristic,cat,13,real_7.png,heuristic_13.png,10.354668171456687,0.009885278,0.3945736289024353
classical_heuristic,cat,14,real_8.png,heuristic_14.png,9.888505061390605,0.0057031377,0.3417080044746399
classical_heuristic,cat,15,real_9.png,heuristic_15.png,9.554323025336974,0.015076451,0.5437495112419128
classical_static_cfg,deer,0,real_0.png,static_cfg_0.png,9.939444733891925,0.030755503,0.39353424310684204
classical_static_cfg,deer,1,real_1.png,static_cfg_1.png,9.794947652505705,0.008184095,0.34765058755874634
classical_static_cfg,deer,2,real_10.png,static_cfg_2.png,10.849699739075898,0.014526929,0.5118487477302551
classical_static_cfg,deer,3,real_11.png,static_cfg_3.png,11.301698560017366,-0.0031700104,0.45824649930000305
classical_static_cfg,deer,4,real_12.png,static_cfg_4.png,8.937324342008093,0.006833073,0.40202122926712036
classical_static_cfg,deer,5,real_13.png,static_cfg_5.png,11.519998428323927,0.015208307,0.31085002422332764
classical_static_cfg,deer,6,real_14.png,static_cfg_6.png,9.501069477692806,0.0037423894,0.5070959329605103
classical_static_cfg,deer,7,real_15.png,static_cfg_7.png,10.516510886581894,0.0407518,0.3704855740070343
classical_static_cfg,deer,8,real_2.png,static_cfg_8.png,10.138183210466314,0.014099997,0.4118458926677704
classical_static_cfg,deer,9,real_3.png,static_cfg_9.png,9.493953349917504,-0.01066582,0.507861852645874
classical_static_cfg,deer,10,real_4.png,static_cfg_10.png,10.636498172655756,0.021628411,0.46156853437423706
classical_static_cfg,deer,11,real_5.png,static_cfg_11.png,8.39875012169075,0.004181247,0.3737233579158783
classical_static_cfg,deer,12,real_6.png,static_cfg_12.png,10.339129096909721,0.01728114,0.3518691658973694
classical_static_cfg,deer,13,real_7.png,static_cfg_13.png,9.75074261006762,0.0071592084,0.5190680623054504
classical_static_cfg,deer,14,real_8.png,static_cfg_14.png,11.812378708307616,0.014980177,0.23675933480262756
classical_static_cfg,deer,15,real_9.png,static_cfg_15.png,9.351634394482883,0.020318147,0.33306464552879333
classical_heuristic,deer,0,real_0.png,heuristic_0.png,10.01724668464714,-0.000105159976,0.46627989411354065
classical_heuristic,deer,1,real_1.png,heuristic_1.png,10.230356741013914,0.025899446,0.39256152510643005
classical_heuristic,deer,2,real_10.png,heuristic_2.png,11.32937205061777,0.01516809,0.49622684717178345
classical_heuristic,deer,3,real_11.png,heuristic_3.png,11.498712899705726,0.01503381,0.5155746936798096
classical_heuristic,deer,4,real_12.png,heuristic_4.png,9.07110349825691,0.002088419,0.33328038454055786
classical_heuristic,deer,5,real_13.png,heuristic_5.png,11.783253037771473,0.033335473,0.32649779319763184
classical_heuristic,deer,6,real_14.png,heuristic_6.png,9.636430094283314,0.018666377,0.4795614182949066
classical_heuristic,deer,7,real_15.png,heuristic_7.png,10.458278367630339,0.0055428036,0.423571914434433
classical_heuristic,deer,8,real_2.png,heuristic_8.png,10.191706339883144,0.017391996,0.35186704993247986
classical_heuristic,deer,9,real_3.png,heuristic_9.png,9.70588067036127,0.0031643424,0.4806618392467499
classical_heuristic,deer,10,real_4.png,heuristic_10.png,10.614039552536383,0.0067288964,0.44356369972229004
classical_heuristic,deer,11,real_5.png,heuristic_11.png,8.470371522568085,0.014193165,0.4811452627182007
classical_heuristic,deer,12,real_6.png,heuristic_12.png,10.386049807871276,0.02912523,0.34064340591430664
classical_heuristic,deer,13,real_7.png,heuristic_13.png,10.037711074926282,0.01273569,0.4158433675765991
classical_heuristic,deer,14,real_8.png,heuristic_14.png,12.00063115466591,0.032664,0.2586005628108978
classical_heuristic,deer,15,real_9.png,heuristic_15.png,9.234046833482344,0.0064256354,0.38721174001693726
classical_static_cfg,dog,0,real_0.png,static_cfg_0.png,10.047660484385698,0.011364795,0.4487554132938385
classical_static_cfg,dog,1,real_1.png,static_cfg_1.png,9.47543173682255,0.013772587,0.4607574939727783
classical_static_cfg,dog,2,real_10.png,static_cfg_2.png,8.034936142818813,0.0023715387,0.4853582978248596
classical_static_cfg,dog,3,real_11.png,static_cfg_3.png,7.564708364085116,0.009140611,0.5410516858100891
classical_static_cfg,dog,4,real_12.png,static_cfg_4.png,8.502045709228154,0.03013298,0.46636754274368286
classical_static_cfg,dog,5,real_13.png,static_cfg_5.png,11.059318661013865,0.00619003,0.34938496351242065
classical_static_cfg,dog,6,real_14.png,static_cfg_6.png,11.408818471981537,-0.003998427,0.4262274503707886
classical_static_cfg,dog,7,real_15.png,static_cfg_7.png,10.467625407320174,0.019531561,0.3896787166595459
classical_static_cfg,dog,8,real_2.png,static_cfg_8.png,8.283825577834914,0.005620245,0.4666867256164551
classical_static_cfg,dog,9,real_3.png,static_cfg_9.png,9.122920036367534,0.008216892,0.3370922803878784
classical_static_cfg,dog,10,real_4.png,static_cfg_10.png,9.879279094451617,-0.0032119416,0.4442560076713562
classical_static_cfg,dog,11,real_5.png,static_cfg_11.png,9.82496547298531,0.021623516,0.3676934838294983
classical_static_cfg,dog,12,real_6.png,static_cfg_12.png,9.616966870971597,0.018514147,0.511859655380249
classical_static_cfg,dog,13,real_7.png,static_cfg_13.png,9.71247115820822,-0.004827896,0.5127252340316772
classical_static_cfg,dog,14,real_8.png,static_cfg_14.png,10.177569419483994,0.020885268,0.5502426028251648
classical_static_cfg,dog,15,real_9.png,static_cfg_15.png,8.312235422093558,0.022532424,0.5070183873176575
classical_heuristic,dog,0,real_0.png,heuristic_0.png,10.525524622125085,0.013673485,0.3949609398841858
classical_heuristic,dog,1,real_1.png,heuristic_1.png,9.874056641990874,0.01907453,0.4914473295211792
classical_heuristic,dog,2,real_10.png,heuristic_2.png,8.223503169271922,0.02701348,0.46380022168159485
classical_heuristic,dog,3,real_11.png,heuristic_3.png,7.668376998683362,0.039698172,0.4696809947490692
classical_heuristic,dog,4,real_12.png,heuristic_4.png,8.47674199276522,0.008902236,0.521981954574585
classical_heuristic,dog,5,real_13.png,heuristic_5.png,11.267117626146522,0.008569366,0.3818245530128479
classical_heuristic,dog,6,real_14.png,heuristic_6.png,11.46865893119733,0.02069433,0.36973583698272705
classical_heuristic,dog,7,real_15.png,heuristic_7.png,10.688040082586491,-0.0015872432,0.42177578806877136
classical_heuristic,dog,8,real_2.png,heuristic_8.png,8.377523953624403,0.0022565809,0.45276057720184326
classical_heuristic,dog,9,real_3.png,heuristic_9.png,9.204109763015838,0.01463862,0.34120631217956543
classical_heuristic,dog,10,real_4.png,heuristic_10.png,10.228054963241204,0.027878052,0.5134971737861633
classical_heuristic,dog,11,real_5.png,heuristic_11.png,9.809717504653504,0.012899854,0.4297667145729065
classical_heuristic,dog,12,real_6.png,heuristic_12.png,9.613451105187163,-0.011308859,0.4450191855430603
classical_heuristic,dog,13,real_7.png,heuristic_13.png,9.901749540937578,0.006381059,0.4501369893550873
classical_heuristic,dog,14,real_8.png,heuristic_14.png,10.052662012299614,0.020597475,0.5492604374885559
classical_heuristic,dog,15,real_9.png,heuristic_15.png,8.104463386996585,0.017339597,0.5191642642021179
classical_static_cfg,frog,0,real_0.png,static_cfg_0.png,10.581307957908093,0.026776457,0.3896375596523285
classical_static_cfg,frog,1,real_1.png,static_cfg_1.png,10.204087446831469,0.016586307,0.3406590223312378
classical_static_cfg,frog,2,real_10.png,static_cfg_2.png,8.832174252691107,0.008941635,0.47189128398895264
classical_static_cfg,frog,3,real_11.png,static_cfg_3.png,7.666835756856461,0.0155601045,0.4184703826904297
classical_static_cfg,frog,4,real_12.png,static_cfg_4.png,7.9086773955394545,0.0065961997,0.39385026693344116
classical_static_cfg,frog,5,real_13.png,static_cfg_5.png,10.365706640310428,-0.0053624953,0.28491026163101196
classical_static_cfg,frog,6,real_14.png,static_cfg_6.png,10.773429637292445,0.008614433,0.3609204888343811
classical_static_cfg,frog,7,real_15.png,static_cfg_7.png,10.03060302172048,0.00867449,0.34026002883911133
classical_static_cfg,frog,8,real_2.png,static_cfg_8.png,11.478643671102722,0.011378708,0.30492842197418213
classical_static_cfg,frog,9,real_3.png,static_cfg_9.png,10.637079106584721,0.009667385,0.304744690656662
classical_static_cfg,frog,10,real_4.png,static_cfg_10.png,10.086448864867986,0.012475472,0.34097570180892944
classical_static_cfg,frog,11,real_5.png,static_cfg_11.png,11.037618491812285,-0.0051897466,0.26654863357543945
classical_static_cfg,frog,12,real_6.png,static_cfg_12.png,11.533503663506114,0.01688231,0.403431236743927
classical_static_cfg,frog,13,real_7.png,static_cfg_13.png,10.977963325922925,0.023845637,0.23647572100162506
classical_static_cfg,frog,14,real_8.png,static_cfg_14.png,10.142552129723637,0.004855512,0.3948891758918762
classical_static_cfg,frog,15,real_9.png,static_cfg_15.png,11.220755424464045,0.009326817,0.44415283203125
classical_heuristic,frog,0,real_0.png,heuristic_0.png,10.831032246325726,-0.005128899,0.350460946559906
classical_heuristic,frog,1,real_1.png,heuristic_1.png,10.542275574981446,0.012641053,0.3911215662956238
classical_heuristic,frog,2,real_10.png,heuristic_2.png,8.968383774977566,0.006285642,0.4232417345046997
classical_heuristic,frog,3,real_11.png,heuristic_3.png,7.722134973693892,-0.006363226,0.442941278219223
classical_heuristic,frog,4,real_12.png,heuristic_4.png,7.97936501664722,0.018965365,0.33746469020843506
classical_heuristic,frog,5,real_13.png,heuristic_5.png,10.594357129832776,-0.01595273,0.29679104685783386
classical_heuristic,frog,6,real_14.png,heuristic_6.png,10.87154326573707,0.026524782,0.311581015586853
classical_heuristic,frog,7,real_15.png,heuristic_7.png,10.087886090948185,0.0014082374,0.32408130168914795
classical_heuristic,frog,8,real_2.png,heuristic_8.png,11.49227240744914,0.0040568816,0.29731935262680054
classical_heuristic,frog,9,real_3.png,heuristic_9.png,10.568691080080717,-0.0032991439,0.3284115493297577
classical_heuristic,frog,10,real_4.png,heuristic_10.png,10.04301883300567,0.022923214,0.43823572993278503
classical_heuristic,frog,11,real_5.png,heuristic_11.png,11.104016537010285,0.014477749,0.24730360507965088
classical_heuristic,frog,12,real_6.png,heuristic_12.png,11.619840163860227,0.021938877,0.40436258912086487
classical_heuristic,frog,13,real_7.png,heuristic_13.png,11.039522248248804,0.016739571,0.2977287769317627
classical_heuristic,frog,14,real_8.png,heuristic_14.png,10.11183573533993,-0.003266556,0.36180001497268677
classical_heuristic,frog,15,real_9.png,heuristic_15.png,11.096085334865881,-0.002448601,0.3927189111709595
classical_static_cfg,horse,0,real_0.png,static_cfg_0.png,9.220598146686275,0.009850017,0.4618120491504669
classical_static_cfg,horse,1,real_1.png,static_cfg_1.png,10.392743378835846,0.0070613897,0.3503473103046417
classical_static_cfg,horse,2,real_10.png,static_cfg_2.png,9.135487638877766,0.015164395,0.3757498264312744
classical_static_cfg,horse,3,real_11.png,static_cfg_3.png,9.915207042726845,-0.0022858002,0.34795549511909485
classical_static_cfg,horse,4,real_12.png,static_cfg_4.png,10.908980993428818,-0.0040286756,0.32488977909088135
classical_static_cfg,horse,5,real_13.png,static_cfg_5.png,8.840984271707896,0.015657814,0.3997947573661804
classical_static_cfg,horse,6,real_14.png,static_cfg_6.png,9.275388415244073,-0.017386956,0.4742133915424347
classical_static_cfg,horse,7,real_15.png,static_cfg_7.png,7.041378634081853,0.0065807872,0.5549089908599854
classical_static_cfg,horse,8,real_2.png,static_cfg_8.png,10.667070406383804,0.027899256,0.5570865869522095
classical_static_cfg,horse,9,real_3.png,static_cfg_9.png,11.232941459497038,0.025357252,0.48418933153152466
classical_static_cfg,horse,10,real_4.png,static_cfg_10.png,10.396563298381004,0.016447192,0.44762086868286133
classical_static_cfg,horse,11,real_5.png,static_cfg_11.png,10.751032431426397,-0.0025006363,0.33729779720306396
classical_static_cfg,horse,12,real_6.png,static_cfg_12.png,10.319579557072476,0.030645275,0.3457762897014618
classical_static_cfg,horse,13,real_7.png,static_cfg_13.png,10.148478448313849,0.020061348,0.37148404121398926
classical_static_cfg,horse,14,real_8.png,static_cfg_14.png,9.040878407946503,0.009083771,0.36413252353668213
classical_static_cfg,horse,15,real_9.png,static_cfg_15.png,10.506763238566727,0.0042102416,0.406048446893692
classical_heuristic,horse,0,real_0.png,heuristic_0.png,9.228422213444825,0.000678733,0.4581031799316406
classical_heuristic,horse,1,real_1.png,heuristic_1.png,10.639611640036055,0.012593505,0.31514033675193787
classical_heuristic,horse,2,real_10.png,heuristic_2.png,9.435595448063708,0.0295396,0.41922712326049805
classical_heuristic,horse,3,real_11.png,heuristic_3.png,10.0688870765351,0.0051503684,0.45417332649230957
classical_heuristic,horse,4,real_12.png,heuristic_4.png,11.287555267547233,0.024549844,0.27919667959213257
classical_heuristic,horse,5,real_13.png,heuristic_5.png,8.88848945223016,0.014779519,0.37627995014190674
classical_heuristic,horse,6,real_14.png,heuristic_6.png,9.564042270801089,0.016506972,0.48028799891471863
classical_heuristic,horse,7,real_15.png,heuristic_7.png,7.0253755398836235,0.010233416,0.5152078866958618
classical_heuristic,horse,8,real_2.png,heuristic_8.png,10.750050118302642,0.03683351,0.5049022436141968
classical_heuristic,horse,9,real_3.png,heuristic_9.png,11.211426524273874,0.0048915506,0.4621700048446655
classical_heuristic,horse,10,real_4.png,heuristic_10.png,10.531524888759595,0.027788945,0.44531652331352234
classical_heuristic,horse,11,real_5.png,heuristic_11.png,10.940493749498174,0.029344924,0.2897070646286011
classical_heuristic,horse,12,real_6.png,heuristic_12.png,10.129396101714075,0.004966986,0.34238046407699585
classical_heuristic,horse,13,real_7.png,heuristic_13.png,10.19100264408947,0.01642727,0.39528465270996094
classical_heuristic,horse,14,real_8.png,heuristic_14.png,8.956458318827472,0.016704112,0.32910412549972534
classical_heuristic,horse,15,real_9.png,heuristic_15.png,10.517126661886865,0.010448996,0.4848863482475281
classical_static_cfg,ship,0,real_0.png,static_cfg_0.png,10.325221947609794,0.002293342,0.4856644868850708
classical_static_cfg,ship,1,real_1.png,static_cfg_1.png,8.470237630200721,0.00396315,0.4894522726535797
classical_static_cfg,ship,2,real_10.png,static_cfg_2.png,9.68133276535604,0.0452995,0.4264759421348572
classical_static_cfg,ship,3,real_11.png,static_cfg_3.png,10.657594919051313,0.0198368,0.2694590985774994
classical_static_cfg,ship,4,real_12.png,static_cfg_4.png,9.782177973208636,0.005092472,0.5355175733566284
classical_static_cfg,ship,5,real_13.png,static_cfg_5.png,11.646576899251148,0.031639926,0.4455282688140869
classical_static_cfg,ship,6,real_14.png,static_cfg_6.png,10.57498642243858,0.003650138,0.4407508969306946
classical_static_cfg,ship,7,real_15.png,static_cfg_7.png,7.5281590084159475,0.008525853,0.5627030730247498
classical_static_cfg,ship,8,real_2.png,static_cfg_8.png,7.698026106396494,0.008882414,0.4558027386665344
