method,category,image_id,real_image,generated_image,psnr,ssim,lpips
quantum,truck,4,real_12.png,gen_12.png,9.424682325598722,0.036885943,0.1522480696439743
quantum,truck,5,real_13.png,gen_13.png,6.858999050502516,-0.03981506,0.30041229724884033
quantum,truck,6,real_14.png,gen_14.png,9.186221562704585,0.14130525,0.138955757021904
quantum,truck,7,real_15.png,gen_15.png,9.228513451641264,-0.0118948445,0.23884469270706177
quantum,truck,8,real_2.png,gen_2.png,8.154055275917592,0.029350676,0.09569184482097626
quantum,truck,9,real_3.png,gen_3.png,9.363592372594223,0.069755144,0.2942459285259247
quantum,truck,10,real_4.png,gen_4.png,8.97035017820875,0.08330576,0.10033973306417465
quantum,truck,11,real_5.png,gen_5.png,8.945017471863913,0.0547709,0.20210537314414978
quantum,truck,12,real_6.png,gen_6.png,10.387669868079188,0.117319025,0.0778554230928421
quantum,truck,13,real_7.png,gen_7.png,6.782835476333498,0.037566848,0.20692940056324005
quantum,truck,14,real_8.png,gen_8.png,10.000172918008685,0.026980424,0.21459490060806274
quantum,truck,15,real_9.png,gen_9.png,10.189063797065627,0.060647633,0.14633870124816895
